Ticker,Date,F_1_d_returns_Ind,1_d_returns,5_d_returns,15_d_returns,20_d_returns,Action
COF,2024-03-06,1,-0.8619127348812633,-0.5691602374991238,-0.15837235183745413,-0.2844937148159718,1
COF,2024-03-07,0,0.8305369153951884,-0.16152018623690295,-0.1191946994525246,-0.03654241539251942,0
COF,2024-03-08,1,-0.2308827397398456,-0.07174252956456166,-0.335556945440803,-0.23642931833425634,1
COF,2024-03-11,1,0.513894544127316,0.36068913381782075,-0.290558572333596,-0.14759395115296792,1
COF,2024-03-12,1,0.7686364900092676,0.40561174168385045,-0.08151567935290872,-0.20592152674266345,1
COF,2024-03-13,0,0.10852119433181542,0.8782780075746016,0.2759055698228865,0.2659034085521149,0
COF,2024-03-14,0,-0.5619665897933419,0.20782555130130032,0.1838088550103873,-0.037535673979582115,0
COF,2024-03-15,1,-1.7667984193291664,-0.527714315558231,-0.44285335165987605,-0.584128562266386,1
COF,2024-03-18,1,0.2875470407560197,-0.6321580933058618,-0.21613188609623002,-0.5993421823574966,1
COF,2024-03-19,1,0.22211515129216033,-0.8824082011363745,-0.4428880289335595,-0.555153629016206,1
COF,2024-03-20,1,2.186950412128898,0.07103659214898006,0.0786460978580423,0.22335416164938657,1
COF,2024-03-21,0,0.5748034944613589,0.6158307664445589,0.2584541353964043,0.42504543006496165,0
COF,2024-03-22,0,-0.9163115438909621,1.039261260471943,0.11247892993401125,0.10149085442232564,0
COF,2024-03-25,1,-0.3096161843829273,0.7476957814413281,0.1374662606025353,0.15110890890245546,1
COF,2024-03-26,1,0.0817555240466448,0.6797504018127705,-0.032575753453087275,-0.07596185975447607,1
COF,2024-03-27,1,1.5781407900068012,0.3946984599176695,0.6788702371839908,0.22328290972602996,1
COF,2024-03-28,0,1.8371718965673705,0.9952265796665695,0.9758651347426602,0.6832495243996217,1
COF,2024-04-01,0,-1.5364467137350797,0.6869277181134725,0.5777855553506468,0.40063638102543914,0
COF,2024-04-02,0,-0.42145105287378815,0.6324343477730356,0.3019382880002184,0.39413154343744294,0
COF,2024-04-03,0,-0.5311024737181241,0.33622849700374563,-0.07411021199055995,0.09993066449702505,0
COF,2024-04-04,1,-0.5349963415793947,-0.6512252106024092,-0.25838025193390507,0.18017567867428924,1
COF,2024-04-05,1,0.5645200307652926,-1.2238386904088705,0.06432860588264099,0.11629746831847856,1
COF,2024-04-08,0,0.1310372694793417,-0.44751979057124314,0.6290403426669188,0.20432325635917278,0
COF,2024-04-09,0,-0.2140290527225377,-0.35008581971289854,0.4801683554723521,0.028362192931505003,0
COF,2024-04-10,1,-1.5880579633578544,-0.8491375272407666,-0.05334216637204525,-0.5324079086820722,1
COO,2024-03-01,1,5.64740565962791,1.4728799783201918,1.1902986897022942,0.5308358544934314,1
COO,2024-03-04,0,0.3101034082749286,2.387009735318786,1.1483302195561245,0.8343999991739266,0
COO,2024-03-05,1,-0.8560579716397546,2.223839423724829,0.779195920414133,0.833850125511417,1
COO,2024-03-06,1,0.23332092076181762,2.1054048550339663,1.4385753463081268,0.7627218680907922,1
COO,2024-03-07,0,0.08605502376052353,2.4771534007420315,1.2290712894202414,0.7975567251835142,0
COO,2024-03-08,0,-0.38788506489310015,-0.36444132278189717,1.0169788028748414,0.7512192510408705,0
COO,2024-03-11,1,-0.08448405988195516,-0.5481448375194632,1.1338249567215355,0.6177819944985161,1
COO,2024-03-12,1,0.01937416179915384,-0.13543975328056826,0.6164200466162756,0.534228131521215,1
COO,2024-03-13,0,0.458881195079353,-0.029469214596992137,0.3135263342870937,1.1384680936628286,0
COO,2024-03-14,0,-0.5625680408529663,-0.33602793969397043,0.21608410257614294,0.7984586469601135,0
COO,2024-03-15,1,-0.5242287205262672,-0.400285439296898,0.26635581479665366,0.5895764209332381,1
COO,2024-03-18,1,0.02597384284646623,-0.3485971906974764,0.7184092139083406,0.7133238497729558,1
COO,2024-03-19,0,0.8375267377052007,0.034294122698563856,1.1348646073756565,0.48822630376484333,0
COO,2024-03-20,0,-0.3994329265278895,-0.3698264665716063,0.8712839167176868,0.02772729580090239,0
COO,2024-03-21,0,-0.2185751594400225,-0.20743424731263133,0.9994968428156387,0.030816516576806514,0
COO,2024-03-22,1,-0.6226949607254917,-0.2541491990313375,-0.7484605268081396,0.048371362863593274,1
COO,2024-03-25,0,0.23605998582351428,-0.15552065820219022,-0.7687932537768611,0.47329575812939206,0
COO,2024-03-26,1,-0.12777458747132178,-0.6043624642048908,-0.5652324704482439,0.5765270201477187,1
COO,2024-03-27,0,0.641373957649996,-0.11827931450211054,-0.45183994641343606,0.6196305678765637,0
COO,2024-03-28,0,-0.2730443356181131,-0.14407169377353957,-0.5525209680398212,0.7121347448208426,1
COO,2024-04-01,0,-1.398135370042397,-0.5133508176056073,-0.8362934541166406,-0.9146674182332892,0
COO,2024-04-02,1,-0.7788329094806827,-0.9839775678391208,-1.0271954606018765,-1.1592113185620614,1
COO,2024-04-03,1,0.5272225146613443,-0.6834363159945643,-0.8893653702453357,-0.8481740148575198,1
COO,2024-04-04,0,0.08355201249922187,-0.938923186214476,-0.9913411449478255,-0.882009232706867,0
COO,2024-04-05,1,-0.3918300462724492,-0.9936421120241705,-0.9444645621006306,-0.9899668462944047,0
COO,2024-04-08,1,-0.02287537059585032,-0.34961128434354927,-0.8065203398603757,-0.9075138544876449,1
COO,2024-04-09,0,0.14053584991377116,0.0862402386279861,-0.7750241354457766,-0.8566329685561643,0
COO,2024-04-10,0,-1.5582979599988258,-0.896345729208674,-1.4263991533198128,-1.2140684294909947,0
COP,2024-03-01,0,0.8946816035054405,0.5453221732314115,-0.27005436711523806,-0.02281804019466332,0
COP,2024-03-04,0,-1.4525977610047245,-0.37273946767925376,-0.24666465287043146,-0.26309048854923106,0
COP,2024-03-05,1,-0.27495113929933,-0.272111406370459,-0.3034776277093943,-0.23060804970075255,1
COP,2024-03-06,1,0.387439715028696,-0.1830531349648814,0.0324176270111557,-0.33445481050270537,1
COP,2024-03-07,1,0.37342174871172507,-0.11808754822076968,0.0950226091345619,-0.3413539482374106,1
COP,2024-03-08,1,0.10122606605138984,-0.487162115081153,-0.13280927071361034,-0.5103759469944178,1
COP,2024-03-11,0,1.1926008926565979,0.7748066021361429,0.29067416419764436,0.1385790209704779,0
COP,2024-03-12,1,-0.1654492521997042,0.8282890563889241,0.42484164237758343,0.11665026913584654,1
COP,2024-03-13,1,1.321831141036365,1.2806182910412451,0.275648202497235,0.6334261302766161,1
COP,2024-03-14,1,1.1342757512009163,1.6545373631941722,0.7269342030643714,0.8780350183684,1
COP,2024-03-15,1,0.09282355248957795,1.6503393211419468,0.8859520823870374,0.6756178363133692,1
COP,2024-03-18,1,0.07187822164054887,1.1001465358047129,0.7682382242729467,0.7649345710402227,1
COP,2024-03-19,0,0.8654990911425956,1.608208210131446,1.1782119520185264,1.1440075504408385,0
COP,2024-03-20,1,-0.09761739144999441,0.9137282541330084,1.0880098283917727,0.6561665137831335,1
COP,2024-03-21,0,0.7718600388010427,0.7398706315930296,1.2514729202984103,0.9519053945041336,0
COP,2024-03-22,1,-0.28265406078561156,0.5577782089955216,0.8937559741225073,0.9908759321163204,1
COP,2024-03-25,0,1.570650773395522,1.2804768355196796,1.830067420009142,1.2724885490556097,0
COP,2024-03-26,1,-0.15960502660327602,0.780636554048451,1.8668581121940577,1.3589661438808758,1
COP,2024-03-27,1,0.3764913320072298,1.0115803717757434,1.8633966300961085,1.4058800877289097,1
COP,2024-03-28,1,0.17331052741664657,0.7218554475062875,1.8001255991359166,1.3897336585912288,1
COP,2024-04-01,1,0.6401239128065784,1.1718197442894835,1.9707116318894138,1.323776466466244,1
COP,2024-04-02,1,0.9169407725270776,0.857721691066969,1.8842149738867633,1.9589449566480952,1
COP,2024-04-03,1,0.4136981781967752,1.137978315176478,2.0691192458061023,2.1471039903972278,1
COP,2024-04-04,1,0.014773567273228368,0.9610488383118378,1.6577969475929197,2.04523791976967,1
COP,2024-04-05,0,0.7910894675080414,1.2624571397411826,1.5517125558981846,2.1587487849009075,0
COP,2024-04-08,0,-0.5524482002102927,0.6792113352668199,1.3500068050494851,1.979125251552459,0
COP,2024-04-09,1,-0.12132198026367375,0.18328559642638703,1.290221392292745,1.6280368553578382,1
COP,2024-04-10,1,0.22545122658917932,0.09413989410797473,1.095267288372066,1.7325624045325212,1
COR,2024-03-01,0,0.334524816080772,-0.199567246864393,0.06083659229390288,-0.46078153298324775,0
COR,2024-03-04,0,-0.36341777931184865,-0.48139588495601376,-0.06080657029896973,-0.4176882379925777,0
COR,2024-03-05,0,-0.17055720800804397,-0.3182609232746952,-0.042949871240437004,-0.39963398688479174,0
COR,2024-03-06,1,-0.20770702003900607,-0.3494350089143203,-0.18371753261512597,-0.48777557946239025,1
COR,2024-03-07,0,0.737514098131853,0.08174625526593401,0.00842571455313084,-0.46992023868142463,0
COR,2024-03-08,1,-0.08347595927988329,-0.11577177515695941,-0.11857904048500587,-0.05094522452965148,1
COR,2024-03-11,0,0.013079147403038918,0.06294201602337315,0.001382887489574163,-0.061663034434724324,0
COR,2024-03-12,0,-0.10432879057509152,0.09447232967376137,-0.06582982871951075,-0.03085072068059424,0
COR,2024-03-13,1,-0.7388226664328652,-0.15880632445807455,-0.34970267283109496,-0.2752483455444516,1
COR,2024-03-14,1,0.7266471891108937,-0.16386665667734027,-0.20292674478982153,-0.11874693740624327,0
COR,2024-03-15,1,0.10171449464137963,-0.07650233066117965,-0.3762211603882646,-0.17995030114968474,1
COR,2024-03-18,1,0.23929725543206673,0.030369406049945705,-0.37580650810515265,-0.026274499948856216,1
COR,2024-03-19,0,0.7457521348073899,0.4341997094009077,-0.016529895130886412,0.12133162719896758,0
COR,2024-03-20,1,-0.1645210358247345,0.713629156852999,-0.023217008439731988,0.02020254913012688,1
COR,2024-03-21,1,0.0761657283412687,0.40162816585843397,0.0509424209995457,-0.010760691773366415,1
COR,2024-03-22,0,0.0017491643673036164,0.35369988590447243,-0.04466920482663701,-0.18071460219481478,0
COR,2024-03-25,1,-0.1542137968685677,0.16575110585394223,0.015794275213494066,-0.273477324313824,1
COR,2024-03-26,1,0.1477793620125096,-0.11575840711173467,0.10782322078377464,-0.11507965505844357,1
COR,2024-03-27,0,0.4280449149129518,0.16461388166488405,0.29267157552388856,0.02107580061083039,0
COR,2024-03-28,1,-0.4598400630554064,-0.09043383089629663,-0.05374932008168672,-0.046289100312524194,1
COR,2024-04-01,1,-0.03918429681669985,-0.10976627759256832,-0.041012620823258406,-0.13538397662569035,1
COR,2024-04-02,1,-0.018779517887014267,-0.04568317397012464,-0.05016631743570622,-0.052787808425847176,1
COR,2024-04-03,0,0.6493513080618336,0.19100867322536594,0.16668172891925861,0.1441939606204395,0
COR,2024-04-04,1,-0.9900144493226326,-0.48054466435328125,0.09277227701263221,-0.0463596596277225,1
COR,2024-04-05,0,0.26048659991869055,-0.142355332732563,-0.04063678936629734,-0.1593556959479818,0
COR,2024-04-08,0,-0.7706852422403573,-0.4874510599202664,-0.2909441680744611,-0.32304243036969027,0
COR,2024-04-09,0,-0.5033917618068428,-0.7133016193645334,-0.5005790856831339,-0.44450693272325104,0
COR,2024-04-10,0,-0.24181664818780285,-1.1209870557650574,-0.7737883485157747,-0.47663319758822253,0
COST,2024-03-01,1,0.4207688281496619,0.28573205709594157,0.16146613509576663,0.4215792252200354,1
COST,2024-03-04,1,0.7639233909211486,0.37214454817911513,0.414972137618604,0.511412434800845,1
COST,2024-03-05,1,0.021140814440532087,0.4279302654120645,0.45859869157354044,0.49057968777221933,1
COST,2024-03-06,1,1.0423616423130173,0.8175417142182432,0.9921343324989073,0.768153595874612,1
COST,2024-03-07,0,0.9483656717269114,1.4678905746931585,1.0829582778473827,0.8196289594018309,0
COST,2024-03-08,0,-4.778714649258747,-1.1010315193234992,-0.42146052900139297,-0.47061887918443146,0
COST,2024-03-11,1,-1.0225753607019759,-1.9057851758486561,-0.6851741599657245,-0.6842295961079394,1
COST,2024-03-12,0,1.9375873879297403,-1.0570147919553925,-0.17807274036314397,-0.20972384094327992,0
COST,2024-03-13,0,-0.2671925864419094,-1.6452318230541059,-0.17732115824563893,-0.09581378381156301,0
COST,2024-03-14,0,-0.23170826396060137,-2.1650594423864535,-0.5048265951028117,-0.3034548765522752,0
COST,2024-03-15,1,-0.5769961814793205,-0.16719168848472976,-0.7370931851255724,-0.4762043233724957,0
COST,2024-03-18,1,0.4631550684003654,0.5444151031315491,-0.7694963214251889,-0.34815046702412167,1
COST,2024-03-19,1,0.011651949155514351,-0.3567714907553919,-0.7400649570732268,-0.3697582451956665,1
COST,2024-03-20,1,0.6821674285205995,0.08945995285419976,-0.615342598858493,-0.14556358280478357,0
COST,2024-03-21,0,0.11225693837275454,0.2535260299993462,-0.47785633996437965,-0.33830698504136514,0
COST,2024-03-22,0,-0.6895653315641039,0.1992300898179206,-0.7870308175577805,-0.5596416822915806,0
COST,2024-03-25,1,-0.36568848222802025,-0.19317560285123533,-1.0942928332444402,-0.7768218304877544,1
COST,2024-03-26,1,-0.040048605955933056,-0.21750372554760175,-1.1108330122921888,-0.7642875419852713,1
COST,2024-03-27,1,0.05155551251409748,-0.5108261571218639,-1.3740628365318814,-0.8045704339291391,1
COST,2024-03-28,0,0.004837077849784504,-0.5607425592552361,-1.6211629584968454,-0.7167097277445187,0
COST,2024-04-01,0,-1.0054953264362616,-0.7092123596033723,-0.55043609447065,-1.0409610364694908,0
COST,2024-04-02,0,-0.8960868085173291,-0.9558844380781835,-0.5145323754848875,-1.407719154953887,0
COST,2024-04-03,0,-0.5306603625662301,-1.1809022907826388,-1.1841086803401646,-1.5278305811127526,0
COST,2024-04-04,1,-0.11289048592303631,-1.2556177352001339,-1.142428779845283,-1.7730248611383619,1
COST,2024-04-05,0,0.7357035772336313,-0.9241813412631013,-0.8806102379706927,-1.8174003617111498,0
COST,2024-04-08,1,-0.20762687853260411,-0.5520373488988279,-0.7785095497332605,-0.7716981662242096,1
COST,2024-04-09,1,0.5487307347967673,0.129447148296387,-0.7551087018920355,-0.4074377579823354,1
COST,2024-04-10,1,0.30247401336375085,0.5293126923071564,-0.6748943860906703,-0.7782604048807641,1
CPAY,2024-03-01,1,-0.634406660869409,-0.6479857478220928,0.3076614960841513,-1.3770444338697596,1
CPAY,2024-03-04,0,1.0945447001626156,0.18274313192642655,0.0802697090429291,-1.1941124890955932,1
CPAY,2024-03-05,1,-0.27503128148041983,0.046072853630421795,0.17374104869580795,-1.0408815927769082,1
CPAY,2024-03-06,1,0.9811036555225204,0.8454227446526077,0.6222392728364381,-0.5864002438442814,1
CPAY,2024-03-07,1,1.659958222340287,1.273818727883177,0.876626711329182,-0.44516663204896945,1
CPAY,2024-03-08,0,0.161324402466946,1.6712089571282729,0.7331525012955719,1.0735679664099442,0
CPAY,2024-03-11,1,-0.14926262744392607,1.059230940939903,0.9579372313598526,0.562453185159996,1
CPAY,2024-03-12,1,0.2011478418461314,1.2939976949865464,0.9423616481068412,0.7630168398980484,0
CPAY,2024-03-13,0,0.8544553972550029,1.232330181948796,1.1176030504734338,1.1204604519233035,1
CPAY,2024-03-14,0,-0.6700868077508704,0.11213393492515307,0.8209159421237037,0.746382031139048,0
CPAY,2024-03-15,1,-0.09620167036240986,-0.010019645761913772,0.44790717687306725,0.5621548901304585,1
CPAY,2024-03-18,1,0.7508705835272392,0.4173109624999474,0.8747219256666219,0.9770337988452013,1
CPAY,2024-03-19,0,1.4013135924580962,0.9921123323530991,1.2945010655866145,1.270107716051969,0
CPAY,2024-03-20,0,-0.07006478202324155,0.5454768793119137,1.4865512183231941,1.1807321342047103,1
CPAY,2024-03-21,0,-0.1328273970520299,0.8075647095062785,1.2082896102128495,1.0679298337239183,0
CPAY,2024-03-22,1,-0.5566345984933606,0.5830874734643884,1.2324533511937847,0.6324847463255125,1
CPAY,2024-03-25,0,0.8576914948471387,0.6340818493251553,1.1607880263050556,1.0218554228381818,0
CPAY,2024-03-26,1,-0.7429309677970873,-0.3807694995012202,1.0166176767820996,0.8280134546799224,1
CPAY,2024-03-27,1,0.23135174420548874,-0.23966096193857214,0.7919228408669794,1.063142083708731,1
CPAY,2024-03-28,0,0.5710366241179049,0.09179254247064293,0.47290120033435246,1.0125001216288831,0
CPAY,2024-04-01,1,-0.5721610957933834,0.08434691132645583,0.2565961525345138,1.0286474866933182,1
CPAY,2024-04-02,1,0.864116325215111,0.08735784907074497,0.5533996015306379,0.9704493930221811,1
CPAY,2024-04-03,0,1.1107264464950208,0.9788350477605879,0.8226394269255038,1.3268987747818526,1
CPAY,2024-04-04,1,-2.259490329184051,-0.23600112525555114,-0.10286029802655333,0.49162734646577627,1
CPAY,2024-04-05,1,0.23687627706758094,-0.39160943876823695,0.15971726846230067,0.1473961955943134,1
CPAY,2024-04-08,0,0.09187749496001493,-0.07831640561174266,0.21446144844807785,0.1305771858924283,0
CPAY,2024-04-09,0,-0.5003134635459041,-0.7141499058515728,-0.1458979973884817,0.04522659394344637,0
CPAY,2024-04-10,1,-0.20455193809470537,-1.3114403027845614,-0.5945457349347077,-0.0522989571807217,1
CPB,2024-03-01,1,0.29263796146583493,0.11907727286045133,-0.5396766773181152,-1.2416498897114348,1
CPB,2024-03-04,0,0.551136282783066,0.5919721480842212,0.08850546463224143,-0.9938412002786751,0
CPB,2024-03-05,1,-0.5143992371376488,0.3070587684909594,-0.24980934975318178,-0.7523976249799063,1
CPB,2024-03-06,0,0.4634257294645864,0.6271765357725039,0.2087339580439766,-0.8429820235831049,0
CPB,2024-03-07,1,-1.8026842426509093,-0.5606016428633298,0.04289753962001352,-1.0139616509463618,1
CPB,2024-03-08,1,0.22350021424177124,-0.5925807215378854,-0.03733692030805373,-0.7828084346668069,1
CPB,2024-03-11,0,1.0733676656910058,-0.3522915925997781,0.20895936514847105,-0.1482910761110054,0
CPB,2024-03-12,0,-0.04173598771735312,-0.12919663252869198,-0.09547040891744953,-0.3151869976661687,0
CPB,2024-03-13,0,-0.32999635716920284,-0.5006612990843979,-0.36082801533042036,-0.1253805789845413,0
CPB,2024-03-14,1,-1.2725813973893112,-0.24640919452219395,-0.5457885465828685,-0.13208615210180688,1
CPB,2024-03-15,1,1.0663034339421043,0.14810863077067646,-0.3400036050781542,0.0009223580448433489,1
CPB,2024-03-18,1,0.8436480257849522,0.04058845819501263,0.024142515903582545,0.15190915687019177,1
CPB,2024-03-19,0,0.31600954320637237,0.21042258020045398,0.09333257761293366,-0.016342250968991688,0
CPB,2024-03-20,0,-0.354752984867859,0.198546708822923,0.049275495422647496,-0.24467864686084817,0
CPB,2024-03-21,1,-0.184732970182517,0.7282756146688473,-0.19748051317339757,-0.13978425369538056,1
CPB,2024-03-22,0,0.3882634922741781,0.40464953923970887,-0.1703684981610713,-0.12491393522430584,0
CPB,2024-03-25,0,-0.29795839587118783,-0.1362888414282078,-0.41047965792486824,-0.0917634804774247,0
CPB,2024-03-26,1,-0.04173598771735312,-0.3041336002909812,-0.2763473604790736,-0.11982356964310038,1
CPB,2024-03-27,1,0.9588089135852926,0.31528263787553745,-0.13690392023862033,0.1582087937162311,1
CPB,2024-03-28,1,0.49279010663354034,0.6406790076384313,0.5388650870203063,0.11347022932708088,1
CPB,2024-04-01,0,0.25114038999492555,0.5747121378227595,0.5470373271053848,0.10346389692284125,0
CPB,2024-04-02,0,-0.3748748453901013,0.5373802272656877,0.12442137764004096,-0.1187553420285834,0
CPB,2024-04-03,1,-1.6038312018985144,-0.21671867034118392,-0.32896859407927226,-0.38078438625704564,1
CPB,2024-04-04,0,1.4741240428884714,0.021928442687986327,0.18385761615125873,-0.14573330270548338,0
CPB,2024-04-05,1,-1.0140982265394505,-0.6868779717487458,0.2606536362309782,0.04764028788966035,1
CPB,2024-04-08,1,0.5595701266585142,-0.5447466818302102,0.11506560556838862,0.1284116452061119,1
CPB,2024-04-09,0,0.9933392698221551,0.09531231957578483,0.1578786405427281,0.1093341457015817,0
CPB,2024-04-10,0,-1.1155996850094918,0.3335263132240262,-0.25602252067046666,-0.1509322586108696,0
CPRT,2024-03-01,1,0.4597914605075878,1.0810810305913177,0.4489798135709553,0.784939259212611,1
CPRT,2024-03-04,0,0.5598906265980377,0.7204617825343119,0.6449126974648217,0.6743173554465539,0
CPRT,2024-03-05,1,-0.31674020082761767,0.34899116784351497,0.7197842703304926,0.6175775251216225,1
CPRT,2024-03-06,1,0.8329969968647761,0.677702954653096,1.460698707335686,0.6838536806344437,1
CPRT,2024-03-07,0,0.6278859307342465,0.9624517366361414,1.6734561008506124,0.7376237056046843,0
CPRT,2024-03-08,0,-0.32244185666465236,0.5825397394744685,1.3854697869958632,0.633111104810835,0
CPRT,2024-03-11,1,-0.5267466333226332,0.06222546657741048,1.535267102539129,0.5266143801012168,1
CPRT,2024-03-12,1,0.7085685470935382,0.5515032311874747,1.948202874548916,0.8466402059720043,1
CPRT,2024-03-13,1,1.148889756465288,0.7019490251304312,2.1759536250172076,1.5572598478205077,1
CPRT,2024-03-14,0,0.14561282317856208,0.4703538458562622,2.0249450098574413,1.6103986802418364,0
CPRT,2024-03-15,0,-0.36036829808867804,0.45200282920944596,1.1638779531746162,1.3568544831363398,0
CPRT,2024-03-18,1,-0.0859137897868081,0.6658803734113152,0.7445875965228415,1.6009871700227591,1
CPRT,2024-03-19,1,0.15720168103793075,0.40176273542242147,0.6561247277329204,1.804244603818766,1
CPRT,2024-03-20,1,0.6523185392104165,0.16762704644249649,0.8070588371034925,1.863486573700978,1
CPRT,2024-03-21,1,0.2959983513168873,0.23911237843463157,0.8840738756454332,1.7773550316483666,1
CPRT,2024-03-22,0,0.17497899406766423,0.49629651866036045,0.798609821803884,1.1934541658979174,0
CPRT,2024-03-25,1,-0.2900885528943147,0.3977966054816836,0.545123891989739,0.7866469411051293,1
CPRT,2024-03-26,1,0.0016305751387268197,0.32328432482148417,0.64011135159231,0.672927585797722,1
CPRT,2024-03-27,1,-0.02006786446984321,0.004581296267577669,0.3889611643837823,0.6313713896818103,1
CPRT,2024-03-28,1,0.6947021271098779,0.19260375533097138,0.40842905621305187,0.7953412125299799,0
CPRT,2024-04-01,0,0.11880885595330658,0.16589349208431176,0.5391130865999547,0.7096192732699914,0
CPRT,2024-04-02,1,-0.9171048436954451,-0.1342425684013051,0.4222883174280908,0.3409239043483818,1
CPRT,2024-04-03,0,0.08820049708302023,-0.09341755490203744,0.24143777815361436,0.44102400457793134,0
CPRT,2024-04-04,1,-1.8030275516415564,-0.9357012828177038,-0.6046623873481811,-0.20287322005822045,1
CPRT,2024-04-05,0,0.8591004749582583,-0.8611306944883038,-0.4065664136860058,-0.14858590846929953,0
CPRT,2024-04-08,1,-0.33771513947815096,-1.0706751007534383,-0.40015252237363974,-0.15224061263706473,1
CPRT,2024-04-09,0,0.40986911446865215,-0.45582015456652386,-0.26034985330786625,0.0725685433838392,0
CPRT,2024-04-10,0,-0.7634524519697022,-0.8524779027561165,-0.5210140075876575,-0.27906801191065,0
CPT,2024-03-01,1,0.8243596335074665,0.12264092852974169,-0.10365398814881238,-0.4607700725785707,1
CPT,2024-03-04,0,0.5665229403547771,1.1429027531465974,0.1647017891079522,-0.4731111391775628,0
CPT,2024-03-05,1,-0.07377777362960916,0.914366304388469,0.015692824881315227,-0.06697427303779818,1
CPT,2024-03-06,1,0.9712491706858443,1.2321849822840372,0.7628777462375403,-0.05232190414520817,1
CPT,2024-03-07,1,0.25475173565771936,1.147425094141349,0.46298021307968007,0.1181218468581171,1
CPT,2024-03-08,0,1.4838707781905032,1.4678168771451812,0.2331862044982097,0.6094169522640608,0
CPT,2024-03-11,0,-0.7708934571090374,0.8085762518035049,0.24536766307257218,0.5072475998553764,0
CPT,2024-03-12,1,-1.1515987102067964,0.2832732422420044,0.23547501403505616,0.11374413773131518,1
CPT,2024-03-13,0,0.48858037988208286,0.055958685498616524,0.2142868267436556,0.6217020162343185,0
CPT,2024-03-14,1,-0.7365728454895262,-0.41266172632009585,0.13425123198405844,0.1283189800452217,1
CPT,2024-03-15,0,0.31911786963531763,-0.944017191808919,0.22186421718029298,-0.3326653289973973,0
CPT,2024-03-18,0,-0.6900353397533531,-0.9064737331319654,0.4715944115444485,-0.30359200127875424,0
CPT,2024-03-19,1,-0.2834357451304194,-0.5003185119918511,0.27272306683439923,-0.10332647339206455,1
CPT,2024-03-20,1,0.7756171847548533,-0.36769140193142047,0.4060652129525171,-0.0527403935372116,1
CPT,2024-03-21,0,0.8027896311025232,0.36112765030068344,0.5158223703587878,0.253070288876079,0
CPT,2024-03-22,0,-0.9619624369632838,-0.25011134536950247,-0.006627502983723275,0.013728428616956896,0
CPT,2024-03-25,0,-0.49615967247533804,-0.15801793933253785,-0.30984389975160276,0.26765307815447004,0
CPT,2024-03-26,1,-0.8047000418393032,-0.4047721094563219,-0.5169770107261995,-0.023761666389552988,1
CPT,2024-03-27,1,1.1880651902870287,-0.2144414877713841,-0.45726632942909484,0.1842017591396094,1
CPT,2024-03-28,0,0.7494183312304306,-0.23922152634217841,-0.31899491189007134,0.2619878563667241,0
CPT,2024-04-01,0,-1.2891188893513048,-0.3953752931282564,-1.0851505725180004,-0.24831905859335798,0
CPT,2024-04-02,1,-0.5367844912271217,-0.4145159015297035,-1.0210152313174137,-0.5068197046698069,1
CPT,2024-04-03,0,0.10732472638585026,0.01706988043863971,-0.6726438708342829,-0.46470517470226236,0
CPT,2024-04-04,1,-0.048199393552514756,-0.5579509956573492,-0.8202766624711166,-0.6985223942009046,1
CPT,2024-04-05,1,0.4432243784280678,-0.6985609105791523,-0.4921480357452424,-0.6555052039355013,1
CPT,2024-04-08,1,3.493461306989572,1.5603227932815258,0.3924668273710435,-0.2043489762564857,1
CPT,2024-04-09,0,0.8383900324452592,2.2524052373443815,0.8474513191763038,0.18208633963763024,0
CPT,2024-04-10,0,-1.705523732502775,1.3293215526353384,0.41643073506746425,0.044725258400098195,0
CRL,2024-03-01,0,2.443370750411961,1.7963020948370367,3.185383344551175,2.4460339589244184,0
CRL,2024-03-04,1,-1.321979491779458,0.9258667133878686,2.4304751710035943,2.194258275866619,1
CRL,2024-03-05,1,0.5208992826604443,0.7910449163355174,2.291742273342491,2.395564145465563,1
CRL,2024-03-06,1,0.4731393838103357,0.593658816262713,2.970504321849246,2.3089888063365547,1
CRL,2024-03-07,0,1.5654544960621122,1.6783545766709163,1.3407817516461331,2.9107615167610015,0
CRL,2024-03-08,0,-0.7986450997930744,0.11622867216771358,1.0845915201366934,2.6778155185952977,0
CRL,2024-03-11,1,-0.9426825506419862,0.30056369867431965,0.8426892895079855,2.1529661334918946,1
CRL,2024-03-12,0,0.20095944266207302,0.14871369247842686,1.3892010122002085,1.9496124759191944,0
CRL,2024-03-13,0,-0.7317781615079819,-0.4206746483686575,1.0042358050808138,2.1813847769336734,0
CRL,2024-03-14,0,-0.2031322800585888,-1.2262388114094223,0.5129187946551754,0.40607633208727634,0
CRL,2024-03-15,1,-0.40582919856158073,-1.0455771471195239,0.345207667786906,0.2987115861289279,1
CRL,2024-03-18,1,0.7146915853491996,-0.27662845260794,0.43078747335457784,0.5120134484121939,1
CRL,2024-03-19,1,0.9940906688316951,0.09438716094495835,0.4872121782765871,1.1649644960299828,1
CRL,2024-03-20,1,0.34438618835175444,0.6119748091296331,0.32959949956866735,1.1201641016143167,1
CRL,2024-03-21,0,1.174178522432898,1.2802665942494964,0.8719457290180901,1.0506085190666092,0
CRL,2024-03-22,0,-0.2367088319407958,1.3644301908731886,0.09297612363850116,0.9483498160015872,0
CRL,2024-03-25,0,-1.624666202651648,0.2178889993032402,0.0034270543071133744,0.4286865326313391,0
CRL,2024-03-26,1,-0.08140853500539154,-0.2873218271318098,-0.16865225275769574,0.21336330255076488,1
